month,hour,day_type,weather_condition,temperature,location_zone,ride_demand,lag_1,lag_24
9,17,Weekend,Cloudy,38.92130010195278,Central,32,39.0,17.0
6,1,Weekend,Clear,30.80261870786873,University,17,32.0,14.0
12,8,Weekday,Clear,35.50600972933644,Mall,32,17.0,20.0
9,23,Weekday,Clear,27.46863759635366,Central,24,32.0,18.0
8,16,Weekday,Clear,27.984433387653567,Hospital,19,24.0,54.0
8,13,Weekend,Clear,37.34518297834812,Hospital,18,19.0,11.0
1,3,Weekday,Clear,37.710558918421846,IT Park,15,18.0,20.0
9,16,Weekday,Cloudy,23.25115539148855,Stadium,14,15.0,12.0
6,16,Weekday,Cloudy,22.383321328861598,University,12,14.0,26.0
9,11,Weekday,Clear,28.917173825138924,Airport,24,12.0,13.0
3,19,Weekday,Clear,37.80609459680922,Residential,44,24.0,15.0
12,17,Weekday,Cloudy,25.09181205493588,Residential,27,44.0,22.0
3,2,Weekday,Clear,32.344321537460885,Residential,9,27.0,20.0
6,10,Weekend,Rainy,33.579337130293226,IT Park,53,9.0,22.0
9,17,Weekday,Cloudy,35.13084262767143,Central,46,53.0,13.0
7,3,Weekend,Rainy,30.406338074261193,Suburb,21,46.0,20.0
3,16,Weekday,Clear,26.85401392213733,Suburb,15,21.0,15.0
3,17,Weekend,Rainy,39.274351753577406,Mall,38,15.0,17.0
2,4,Weekday,Cloudy,31.44927657266276,Airport,18,38.0,33.0
9,13,Weekday,Cloudy,34.02843465593196,Suburb,11,18.0,42.0
3,9,Weekday,Clear,25.589622605309323,Industrial,33,11.0,17.0
11,14,Weekday,Clear,32.73888198206776,Hospital,10,33.0,27.0
5,0,Weekday,Rainy,23.67154856761077,Stadium,23,10.0,34.0
9,15,Weekday,Cloudy,23.392132185629997,Stadium,17,23.0,39.0
8,10,Weekday,Clear,33.72388843980738,Suburb,24,17.0,32.0
2,22,Weekend,Clear,29.47068419778457,Mall,19,24.0,17.0
3,19,Weekday,Clear,33.03208542929258,IT Park,47,19.0,32.0
2,5,Weekday,Cloudy,23.927646796458017,Residential,9,47.0,24.0
8,23,Weekday,Cloudy,31.17191350324807,Industrial,14,9.0,19.0
6,21,Weekday,Clear,27.766540293468477,Industrial,19,14.0,18.0
6,15,Weekday,Clear,31.133126310601615,University,17,19.0,15.0
12,1,Weekend,Clear,24.399354109372826,Airport,18,17.0,14.0
9,0,Weekday,Clear,33.739921200280726,Stadium,13,18.0,12.0
8,23,Weekday,Clear,35.73044605550824,Mall,16,13.0,24.0
4,23,Weekday,Clear,23.71816242486992,IT Park,19,16.0,44.0
12,8,Weekend,Clear,24.613652316824126,Stadium,38,19.0,27.0
4,21,Weekday,Rainy,32.545393933820044,University,29,38.0,9.0
9,11,Weekend,Cloudy,33.30287383467797,Mall,19,29.0,53.0
1,16,Weekday,Rainy,33.490193056743905,Central,24,19.0,46.0
2,14,Weekday,Clear,33.01936710506841,IT Park,15,24.0,21.0
2,18,Weekday,Rainy,26.641769772955854,Hospital,49,15.0,15.0
6,21,Weekday,Cloudy,26.686780836880924,IT Park,15,49.0,38.0
4,9,Weekday,Clear,23.60598772017639,Central,45,15.0,18.0
11,11,Weekday,Clear,21.450341397719985,Stadium,18,45.0,11.0
10,13,Weekday,Cloudy,33.236702346731924,Hospital,16,18.0,33.0
3,8,Weekday,Rainy,20.05015329139088,Mall,47,16.0,10.0
3,12,Weekday,Clear,38.631430309309195,Residential,15,47.0,23.0
3,2,Weekday,Clear,36.187098680771925,Mall,21,15.0,17.0
6,20,Weekend,Cloudy,36.86512627905964,University,43,21.0,24.0
8,13,Weekend,Rainy,37.94671392153418,Hospital,24,43.0,19.0
11,20,Weekday,Cloudy,26.98930935591128,IT Park,36,24.0,47.0
7,9,Weekday,Clear,36.62741591370882,Airport,38,36.0,9.0
4,15,Weekday,Clear,21.477348606416285,Central,20,38.0,14.0
11,6,Weekday,Clear,18.476119481381186,Hospital,19,20.0,19.0
12,3,Weekday,Rainy,35.267610682604705,Residential,24,19.0,17.0
4,19,Weekday,Cloudy,19.645526255932666,Suburb,38,24.0,18.0
11,22,Weekday,Cloudy,39.74754268117027,Hospital,16,38.0,13.0
10,10,Weekend,Clear,32.845521451234234,University,28,16.0,16.0
11,15,Weekday,Rainy,34.575893625326316,Airport,33,28.0,19.0
11,19,Weekday,Cloudy,23.40768483811305,Suburb,36,33.0,38.0
11,3,Weekday,Rainy,32.82503866623314,Hospital,21,36.0,29.0
2,21,Weekday,Cloudy,18.95083861960906,Hospital,13,21.0,19.0
1,21,Weekday,Cloudy,36.43216583831922,Mall,17,13.0,24.0
9,22,Weekday,Cloudy,21.731730046694594,Industrial,19,17.0,15.0
12,16,Weekday,Clear,33.34187747034295,IT Park,21,19.0,49.0
12,12,Weekday,Rainy,22.938571027120023,Industrial,25,21.0,15.0
2,10,Weekday,Clear,19.50596972737294,Mall,35,25.0,45.0
8,2,Weekend,Cloudy,28.592860928086672,Suburb,10,35.0,18.0
9,8,Weekday,Rainy,21.72429662600137,Industrial,56,10.0,16.0
4,5,Weekday,Clear,34.047767743184096,Central,15,56.0,47.0
8,21,Weekday,Cloudy,23.226448554436665,Central,19,15.0,15.0
9,20,Weekend,Cloudy,25.534396237188233,Hospital,30,19.0,21.0
10,10,Weekday,Cloudy,30.483663527818404,IT Park,39,30.0,43.0
10,15,Weekend,Rainy,24.269302106700856,Stadium,23,39.0,24.0
5,18,Weekday,Cloudy,26.315738556619156,Hospital,43,23.0,36.0
7,4,Weekend,Cloudy,35.94367896288851,Hospital,17,43.0,38.0
10,13,Weekday,Clear,21.942616690342565,Central,23,17.0,20.0
4,16,Weekday,Clear,19.80843496860254,Central,21,23.0,19.0
1,2,Weekday,Clear,25.223871272926424,Suburb,16,21.0,24.0
3,3,Weekday,Cloudy,27.336288874305318,Suburb,13,16.0,38.0
5,15,Weekday,Clear,29.938504207004488,Mall,13,13.0,16.0
3,15,Weekday,Cloudy,26.193321315850156,Industrial,16,13.0,28.0
12,20,Weekday,Clear,35.37805740490171,Hospital,42,16.0,33.0
11,3,Weekend,Cloudy,18.865028728706413,Suburb,14,42.0,36.0
7,18,Weekday,Clear,27.498885840368274,Mall,41,14.0,21.0
12,16,Weekday,Cloudy,26.409630122440902,Mall,18,41.0,13.0
9,12,Weekend,Cloudy,32.246726797750895,Stadium,14,18.0,17.0
12,21,Weekday,Rainy,39.25807754174271,Industrial,34,14.0,19.0
6,22,Weekday,Cloudy,29.228258945834966,Stadium,12,34.0,21.0
10,23,Weekend,Cloudy,39.71129063271785,Suburb,10,12.0,25.0
1,0,Weekday,Rainy,24.649486688090345,Airport,27,10.0,35.0
7,11,Weekday,Cloudy,18.67909891593414,Suburb,12,27.0,10.0
3,3,Weekday,Clear,21.64458968448108,University,13,12.0,56.0
5,10,Weekend,Rainy,26.692747465040483,Airport,59,13.0,15.0
10,4,Weekday,Cloudy,24.95934600214815,Hospital,13,59.0,19.0
4,1,Weekday,Clear,20.13519088163431,Suburb,10,13.0,30.0
10,16,Weekday,Cloudy,27.51852236919577,Industrial,15,10.0,39.0
5,7,Weekday,Rainy,25.43854697651038,Mall,24,15.0,23.0
5,5,Weekend,Rainy,20.697622850063645,Central,30,24.0,43.0
6,20,Weekday,Rainy,24.514576873461998,IT Park,50,30.0,17.0
10,8,Weekday,Clear,37.501593217818595,Airport,36,50.0,23.0
12,12,Weekday,Clear,24.645075040765484,IT Park,18,36.0,21.0
10,10,Weekday,Clear,33.70701931132513,University,31,18.0,16.0
11,15,Weekend,Clear,31.465035752470623,University,11,31.0,13.0
6,15,Weekday,Rainy,27.39798557298418,Residential,17,11.0,13.0
8,1,Weekday,Clear,23.258564009680722,Hospital,14,17.0,16.0
8,9,Weekend,Cloudy,26.1183233856108,Industrial,48,14.0,42.0
11,11,Weekday,Cloudy,31.02635869636294,Residential,11,48.0,14.0
9,7,Weekday,Cloudy,25.71657072448581,Industrial,21,11.0,41.0
8,10,Weekend,Clear,22.727721538633098,Hospital,32,21.0,18.0
11,9,Weekend,Clear,20.562180475615907,Central,47,32.0,14.0
2,12,Weekday,Clear,37.354872634010434,IT Park,18,47.0,34.0
12,16,Weekday,Clear,27.686885466541924,Mall,20,18.0,12.0
10,6,Weekday,Rainy,31.75458307834446,Residential,17,20.0,10.0
12,23,Weekday,Cloudy,28.789027945009714,University,17,17.0,27.0
11,2,Weekday,Clear,37.1964634038752,University,20,17.0,12.0
1,19,Weekday,Rainy,30.03256675386064,Mall,41,20.0,13.0
10,12,Weekend,Clear,28.57719119488049,University,11,41.0,59.0
2,18,Weekday,Cloudy,38.34122178927768,Industrial,41,11.0,13.0
2,6,Weekday,Clear,33.8331711129978,Central,18,41.0,10.0
12,8,Weekday,Cloudy,20.45409796163086,Central,41,18.0,15.0
3,18,Weekend,Clear,21.90949814632991,Industrial,32,41.0,24.0
10,12,Weekend,Clear,35.31670298466772,Stadium,14,32.0,30.0
7,21,Weekday,Clear,36.388729065959,Industrial,15,14.0,50.0
2,7,Weekend,Clear,29.994198239986524,Hospital,18,15.0,36.0
1,21,Weekend,Cloudy,30.198015013066062,Residential,10,18.0,18.0
6,17,Weekday,Clear,31.90252518273178,University,44,10.0,31.0
9,22,Weekend,Cloudy,27.66054703421807,Industrial,14,44.0,11.0
3,1,Weekday,Cloudy,32.96438071664589,Suburb,14,14.0,17.0
6,17,Weekday,Cloudy,20.386587666461146,Airport,39,14.0,14.0
3,17,Weekday,Cloudy,39.1481433320825,Suburb,36,39.0,48.0
1,10,Weekday,Clear,34.503406123488276,University,36,36.0,11.0
12,0,Weekday,Cloudy,31.885832488198155,Central,17,36.0,21.0
5,13,Weekday,Rainy,24.959085254208574,Hospital,26,17.0,32.0
10,15,Weekend,Cloudy,21.541020724048042,Hospital,18,26.0,47.0
11,10,Weekday,Cloudy,27.005545204236782,Hospital,39,18.0,18.0
4,0,Weekday,Cloudy,32.55468829262929,Airport,17,39.0,20.0
7,6,Weekend,Clear,31.941614355308438,Stadium,10,17.0,17.0
6,15,Weekday,Cloudy,26.418105411442575,Mall,13,10.0,17.0
10,13,Weekday,Rainy,31.492300664328855,Suburb,15,13.0,20.0
7,14,Weekday,Clear,35.902462502486046,Mall,13,15.0,41.0
5,13,Weekday,Rainy,18.578264991427357,Residential,19,13.0,11.0
4,20,Weekday,Clear,27.913663054466063,Industrial,43,19.0,41.0
7,10,Weekend,Clear,34.688215026269404,Residential,42,43.0,18.0
7,15,Weekday,Rainy,30.015178350194297,Central,26,42.0,41.0
6,18,Weekday,Cloudy,32.33247393443954,Suburb,31,26.0,32.0
8,16,Weekday,Rainy,29.366880637317525,Residential,24,31.0,14.0
4,5,Weekend,Rainy,39.82123998301084,Stadium,19,24.0,15.0
10,10,Weekday,Clear,19.20167380275884,Mall,41,19.0,18.0
5,16,Weekday,Cloudy,28.8029860789923,Industrial,15,41.0,10.0
4,8,Weekend,Clear,20.01116408051939,University,30,15.0,44.0
12,17,Weekday,Clear,21.51528236649855,Stadium,32,30.0,14.0
1,16,Weekday,Clear,26.426843709201762,Central,20,32.0,14.0
12,11,Weekday,Cloudy,21.42188201301072,Industrial,21,20.0,39.0
8,22,Weekday,Clear,39.201117651046324,Industrial,18,21.0,36.0
1,21,Weekday,Cloudy,38.8293750879535,IT Park,17,18.0,36.0
5,21,Weekday,Cloudy,25.394412216853283,Central,24,17.0,17.0
6,4,Weekend,Clear,32.07444966482895,Stadium,9,24.0,26.0
6,10,Weekday,Cloudy,29.742573053063296,Stadium,34,9.0,18.0
5,3,Weekday,Clear,35.94291357134691,Industrial,14,34.0,39.0
3,3,Weekend,Clear,31.80380341597273,University,20,14.0,17.0
5,2,Weekday,Cloudy,18.005553998792365,Industrial,18,20.0,10.0
12,23,Weekday,Clear,34.789836483414255,Residential,15,18.0,13.0
8,22,Weekday,Rainy,34.430658668514596,Industrial,20,15.0,15.0
2,16,Weekday,Cloudy,29.213899522462583,Airport,19,20.0,13.0
6,6,Weekday,Cloudy,37.864217411127186,Mall,12,19.0,19.0
9,3,Weekday,Cloudy,37.98581652518884,University,16,12.0,43.0
8,22,Weekday,Clear,29.526056887496736,University,20,16.0,42.0
11,12,Weekday,Clear,31.375741086323828,Residential,8,20.0,26.0
8,11,Weekday,Clear,39.92348558234279,Suburb,16,8.0,31.0
8,0,Weekday,Clear,24.574045165851185,Airport,19,16.0,24.0
7,20,Weekend,Clear,25.1415793308525,Industrial,44,19.0,19.0
8,18,Weekday,Rainy,22.02102585859692,Hospital,47,44.0,41.0
6,20,Weekday,Clear,37.709072661473094,Industrial,30,47.0,15.0
2,19,Weekend,Cloudy,34.378744578883854,University,34,30.0,30.0
2,17,Weekday,Clear,20.32414267514532,Hospital,41,34.0,32.0
8,10,Weekend,Clear,39.598881726355245,Industrial,37,41.0,20.0
11,19,Weekday,Clear,34.08115757954455,Airport,34,37.0,21.0
1,2,Weekday,Cloudy,36.71148641130944,Industrial,15,34.0,18.0
6,16,Weekday,Clear,19.05931736181042,IT Park,20,15.0,17.0
6,11,Weekday,Clear,29.10914021672769,Stadium,14,20.0,24.0
11,9,Weekday,Cloudy,33.36916230799486,IT Park,31,14.0,9.0
4,7,Weekday,Cloudy,29.94482486058051,IT Park,19,31.0,34.0
12,14,Weekday,Clear,32.66624424538411,IT Park,18,19.0,14.0
11,4,Weekday,Cloudy,35.993229398990394,Industrial,22,18.0,20.0
11,3,Weekday,Cloudy,26.235415385124316,Residential,13,22.0,18.0
10,20,Weekday,Cloudy,36.67071086361162,IT Park,35,13.0,15.0
3,19,Weekday,Clear,21.584154304836396,University,32,35.0,20.0
11,18,Weekday,Clear,23.959493210580245,Airport,47,32.0,19.0
3,20,Weekday,Clear,18.953603638401166,Suburb,34,47.0,12.0
1,3,Weekend,Rainy,26.017389849375526,IT Park,23,34.0,16.0
3,14,Weekday,Clear,26.358009986130646,Mall,16,23.0,20.0
4,16,Weekday,Rainy,35.71595313855952,Residential,17,16.0,8.0
11,11,Weekday,Clear,32.368874746372434,Airport,20,17.0,16.0
11,2,Weekday,Clear,27.607896279424665,Mall,12,20.0,19.0
5,9,Weekday,Clear,32.34650752972246,Central,35,12.0,44.0
3,14,Weekday,Clear,19.161233711345204,Airport,23,35.0,47.0
6,9,Weekday,Rainy,21.965973792404274,Residential,45,23.0,30.0
11,23,Weekday,Cloudy,31.79285281531861,IT Park,20,45.0,34.0
12,22,Weekday,Cloudy,32.11007002295665,Suburb,16,20.0,41.0
5,17,Weekend,Cloudy,35.0309624915634,Hospital,41,16.0,37.0
3,0,Weekday,Cloudy,26.865994699179247,Residential,17,41.0,34.0
6,2,Weekend,Rainy,33.896190125555435,Industrial,24,17.0,15.0
6,20,Weekend,Clear,33.04756731632417,Central,38,24.0,20.0
8,11,Weekday,Cloudy,39.19465432413668,Hospital,17,38.0,14.0
2,0,Weekday,Cloudy,22.732864981342942,Central,18,17.0,31.0
1,2,Weekend,Rainy,30.13695040255807,Mall,29,18.0,19.0
4,2,Weekend,Cloudy,31.238817726430327,Central,21,29.0,18.0
7,4,Weekend,Rainy,39.970253468552855,IT Park,29,21.0,22.0
11,18,Weekday,Cloudy,22.426051127666337,Stadium,39,29.0,13.0
10,0,Weekday,Clear,29.51079643928043,Airport,26,39.0,35.0
3,3,Weekend,Clear,25.616076769700054,Central,22,26.0,32.0
3,3,Weekend,Cloudy,29.569645308737996,Central,22,22.0,47.0
5,16,Weekday,Cloudy,23.10682924626833,Stadium,15,22.0,34.0
5,13,Weekend,Clear,19.047472325404737,Stadium,18,15.0,23.0
10,17,Weekday,Clear,30.596439985749157,Airport,42,18.0,16.0
3,0,Weekday,Clear,25.38879494893831,Airport,25,42.0,17.0
9,21,Weekday,Rainy,22.00271083846554,Residential,21,25.0,20.0
4,15,Weekday,Clear,25.126582453716743,Suburb,9,21.0,12.0
3,2,Weekday,Cloudy,19.08416443185039,Suburb,12,9.0,35.0
11,22,Weekday,Clear,38.90972914998227,University,13,12.0,23.0
2,20,Weekend,Clear,30.78525412941173,Stadium,29,13.0,45.0
10,8,Weekday,Rainy,35.92491098963455,Hospital,43,29.0,20.0
11,22,Weekday,Clear,27.30860034605007,Hospital,18,43.0,16.0
9,3,Weekday,Clear,37.872922686456086,IT Park,14,18.0,41.0
4,20,Weekday,Clear,28.633000874149573,Suburb,39,14.0,17.0
3,4,Weekend,Clear,30.626797088414726,Residential,10,39.0,24.0
7,10,Weekday,Cloudy,28.819467561378453,Hospital,41,10.0,38.0
8,20,Weekday,Clear,34.13212250908833,Airport,48,41.0,17.0
11,8,Weekend,Cloudy,30.466433707245372,Central,34,48.0,18.0
2,2,Weekend,Clear,23.97517631876875,Central,24,34.0,29.0
7,5,Weekday,Rainy,21.201869689098217,Airport,29,24.0,21.0
12,23,Weekday,Cloudy,31.334736555425508,Mall,19,29.0,29.0
5,10,Weekday,Rainy,28.7619591540348,Mall,40,19.0,39.0
11,8,Weekday,Rainy,20.111465327314484,Central,43,40.0,26.0
5,14,Weekday,Clear,26.703584247451907,IT Park,16,43.0,22.0
3,22,Weekend,Clear,29.32508128400998,University,16,16.0,22.0
5,2,Weekend,Cloudy,36.191651144162975,Residential,11,16.0,15.0
12,0,Weekday,Clear,19.67422322833397,Hospital,14,11.0,18.0
2,19,Weekend,Clear,25.666897661412065,Central,43,14.0,42.0
4,21,Weekday,Clear,36.09843469962848,Stadium,16,43.0,25.0
6,18,Weekday,Clear,32.26532649897473,Airport,44,16.0,21.0
1,13,Weekday,Cloudy,24.37908307968331,Industrial,19,44.0,9.0
10,16,Weekday,Clear,36.59737268449813,University,17,19.0,12.0
4,21,Weekday,Clear,28.85245877237923,Central,22,17.0,13.0
6,13,Weekend,Cloudy,28.963741608830134,Suburb,15,22.0,29.0
9,16,Weekday,Clear,39.48492146240845,IT Park,22,15.0,43.0
11,13,Weekday,Rainy,38.836563071200324,Suburb,25,22.0,18.0
11,11,Weekday,Clear,25.887719034136566,Residential,11,25.0,14.0
2,15,Weekday,Cloudy,21.09274083058781,Hospital,13,11.0,39.0
11,0,Weekend,Clear,25.16466811011807,Central,24,13.0,10.0
7,12,Weekday,Clear,18.670631726850537,Industrial,18,24.0,41.0
6,5,Weekday,Clear,18.456893507628607,Suburb,9,18.0,48.0
2,16,Weekday,Clear,26.701486997531223,Airport,18,9.0,34.0
8,11,Weekend,Rainy,38.70243609933915,Stadium,16,18.0,24.0
7,22,Weekend,Cloudy,37.16986150710857,IT Park,21,16.0,29.0
11,18,Weekday,Clear,29.251742346187704,Industrial,48,21.0,19.0
5,5,Weekend,Clear,30.434980385758273,Hospital,15,48.0,40.0
12,6,Weekday,Clear,18.130536928413242,Residential,16,15.0,43.0
5,0,Weekday,Clear,22.74102542834284,IT Park,17,16.0,16.0
7,0,Weekend,Clear,18.545030792556442,IT Park,22,17.0,16.0
9,4,Weekend,Rainy,34.599869719298525,Mall,20,22.0,11.0
11,5,Weekday,Clear,21.20420751258295,Mall,19,20.0,14.0
9,15,Weekday,Cloudy,37.11903625448997,Residential,10,19.0,43.0
9,15,Weekday,Cloudy,32.15313490086734,Mall,20,10.0,16.0
6,13,Weekday,Cloudy,23.04721088334569,Industrial,14,20.0,44.0
10,0,Weekday,Clear,21.469846975831494,Industrial,16,14.0,19.0
6,12,Weekday,Cloudy,31.80774342030717,University,11,16.0,17.0
3,19,Weekday,Rainy,37.81841356621112,Hospital,49,11.0,22.0
1,9,Weekend,Clear,33.80392481611639,Residential,34,49.0,15.0
7,23,Weekend,Clear,25.668026335274305,Stadium,12,34.0,22.0
4,9,Weekend,Rainy,30.922439095910235,Industrial,55,12.0,25.0
1,8,Weekday,Cloudy,24.83675729819327,University,31,55.0,11.0
8,12,Weekend,Clear,39.9812904691305,Stadium,13,31.0,13.0
12,2,Weekday,Cloudy,34.474462146160725,Suburb,9,13.0,24.0
6,17,Weekday,Clear,31.51639607464858,Residential,32,9.0,18.0
6,19,Weekend,Clear,27.311701140848243,Stadium,33,32.0,9.0
2,1,Weekday,Clear,31.59935038571026,Suburb,14,33.0,18.0
1,16,Weekend,Clear,25.515553374281367,Stadium,15,14.0,16.0
2,18,Weekday,Cloudy,18.635026468076678,Suburb,45,15.0,21.0
4,22,Weekday,Cloudy,26.691947491845923,IT Park,16,45.0,48.0
2,12,Weekday,Rainy,38.47057803075707,Hospital,18,16.0,15.0
1,12,Weekday,Clear,31.77862408502505,Industrial,22,18.0,16.0
7,0,Weekday,Cloudy,19.847025467559835,IT Park,20,22.0,17.0
11,1,Weekday,Clear,37.46985949469057,Mall,15,20.0,22.0
11,0,Weekday,Clear,23.915246685513328,Industrial,18,15.0,20.0
12,23,Weekend,Rainy,23.362928847820005,Hospital,29,18.0,19.0
8,4,Weekday,Clear,24.53600131316706,Suburb,12,29.0,10.0
6,23,Weekday,Clear,30.698449194771065,Mall,15,12.0,20.0
4,2,Weekend,Clear,29.983138055547485,Mall,13,15.0,14.0
6,6,Weekend,Clear,28.811102601703396,Industrial,18,13.0,16.0
3,23,Weekday,Cloudy,33.78581099727779,Suburb,7,18.0,11.0
12,21,Weekday,Rainy,24.963830089369097,Central,31,7.0,49.0
8,12,Weekend,Cloudy,35.205419474593484,Airport,25,31.0,34.0
10,22,Weekend,Rainy,21.85707692432918,Airport,26,25.0,12.0
2,17,Weekday,Cloudy,35.2176573596942,Central,44,26.0,55.0
5,23,Weekday,Rainy,32.60382231550622,Residential,21,44.0,31.0
1,20,Weekday,Clear,33.0305828100469,Hospital,40,21.0,13.0
6,6,Weekday,Rainy,28.59417473679972,Suburb,19,40.0,9.0
2,0,Weekend,Clear,32.674033718979025,Industrial,16,19.0,32.0
4,4,Weekend,Rainy,19.755535024308063,Hospital,26,16.0,33.0
6,16,Weekday,Clear,36.73412457508608,Hospital,16,26.0,14.0
10,7,Weekend,Cloudy,19.222039136728213,Central,21,16.0,15.0
11,14,Weekend,Cloudy,21.272313217172943,Industrial,17,21.0,45.0
8,19,Weekday,Rainy,30.689373586939197,Residential,46,17.0,16.0
12,3,Weekday,Cloudy,34.26705202004722,Industrial,21,46.0,18.0
8,1,Weekday,Clear,19.677534415617576,Suburb,12,21.0,22.0
11,4,Weekday,Cloudy,38.256825910691035,Residential,13,12.0,20.0
6,0,Weekday,Clear,39.41936827361537,Industrial,17,13.0,15.0
4,4,Weekday,Clear,31.330903806169644,Suburb,14,17.0,18.0
8,5,Weekday,Clear,28.587356018290404,Suburb,16,14.0,29.0
8,1,Weekday,Clear,34.310689390154494,Stadium,16,16.0,12.0
10,0,Weekday,Clear,25.22386175119852,IT Park,21,16.0,15.0
1,3,Weekday,Rainy,28.85181755031234,IT Park,24,21.0,13.0
4,6,Weekend,Rainy,38.15532258991683,Hospital,22,24.0,18.0
4,21,Weekday,Clear,39.02441935531374,Residential,11,22.0,7.0
7,0,Weekday,Clear,38.39552055312607,University,14,11.0,31.0
11,0,Weekend,Clear,23.773857473204483,Hospital,17,14.0,25.0
7,7,Weekend,Clear,23.114318884768796,University,15,17.0,26.0
11,19,Weekday,Clear,24.548619130444912,Industrial,34,15.0,44.0
8,15,Weekday,Clear,27.708844472546126,Suburb,14,34.0,21.0
11,20,Weekend,Cloudy,24.9116830814232,Stadium,26,14.0,40.0
5,12,Weekday,Cloudy,26.232681506259276,University,12,26.0,19.0
7,22,Weekend,Clear,31.65401294665671,Airport,20,12.0,16.0
8,23,Weekday,Clear,34.775564896067465,University,11,20.0,26.0
9,22,Weekday,Cloudy,34.18228036189417,University,11,11.0,16.0
3,17,Weekday,Cloudy,35.91731847574134,Residential,35,11.0,21.0
3,19,Weekday,Clear,18.708056870738847,IT Park,42,35.0,17.0
4,9,Weekday,Clear,19.050143372932634,Stadium,38,42.0,46.0
5,11,Weekend,Clear,35.366425135149846,Mall,19,38.0,21.0
10,0,Weekday,Clear,29.7277340911419,Residential,15,19.0,12.0
1,9,Weekday,Clear,30.719094822766646,Airport,35,15.0,13.0
7,8,Weekend,Clear,19.156910924716296,Suburb,37,35.0,17.0
9,2,Weekend,Clear,23.61690362576796,Residential,10,37.0,14.0
8,18,Weekend,Clear,32.04379470748051,Central,32,10.0,16.0
5,8,Weekday,Cloudy,36.90200158243488,Hospital,32,32.0,16.0
4,9,Weekday,Clear,38.17363473799085,Residential,30,32.0,21.0
12,18,Weekday,Cloudy,29.009228908371796,IT Park,34,30.0,24.0
7,15,Weekday,Clear,30.00043312024035,IT Park,17,34.0,22.0
5,23,Weekend,Clear,36.327091883517795,IT Park,22,17.0,11.0
7,17,Weekday,Rainy,29.8277412164418,Residential,39,22.0,14.0
12,13,Weekday,Cloudy,29.370887561820982,IT Park,19,39.0,17.0
1,2,Weekday,Clear,37.91184883074098,Suburb,12,19.0,15.0
1,1,Weekend,Cloudy,35.37851986322936,University,15,12.0,34.0
10,0,Weekday,Cloudy,37.999595579948476,Residential,12,15.0,14.0
3,17,Weekday,Clear,22.801435205185385,IT Park,37,12.0,26.0
11,23,Weekday,Clear,29.53626070641785,Central,23,37.0,12.0
2,8,Weekend,Rainy,36.53438682905387,Residential,46,23.0,20.0
2,12,Weekday,Clear,20.445252204276397,Industrial,19,46.0,11.0
7,1,Weekday,Clear,35.48256739446716,University,14,19.0,11.0
12,6,Weekday,Clear,22.02541443512713,University,14,14.0,35.0
10,15,Weekday,Cloudy,35.77861260967707,Residential,11,14.0,42.0
2,20,Weekday,Rainy,31.4640206262511,Industrial,51,11.0,38.0
11,18,Weekend,Cloudy,22.251191812667077,Suburb,32,51.0,19.0
4,14,Weekend,Cloudy,28.413791945321623,Residential,16,32.0,15.0
2,21,Weekday,Rainy,33.00191366213697,Industrial,20,16.0,35.0
6,10,Weekday,Cloudy,31.94476381943793,IT Park,38,20.0,37.0
8,0,Weekday,Cloudy,27.3994383170975,IT Park,17,38.0,10.0
10,20,Weekday,Rainy,37.786063636260394,IT Park,39,17.0,32.0
4,6,Weekday,Clear,29.423795118732574,Central,17,39.0,32.0
5,19,Weekday,Cloudy,29.129080567631142,Residential,33,17.0,30.0
4,7,Weekday,Cloudy,19.369512978711995,Hospital,16,33.0,34.0
3,9,Weekend,Rainy,38.286648575548014,Residential,48,16.0,17.0
5,4,Weekday,Rainy,21.896564510924208,Hospital,18,48.0,22.0
9,8,Weekday,Cloudy,29.623583255604192,Suburb,34,18.0,39.0
8,0,Weekend,Rainy,35.67848723080682,University,23,34.0,19.0
8,1,Weekday,Clear,22.739972093024154,Airport,18,23.0,12.0
8,18,Weekday,Clear,29.602212379358505,Hospital,30,18.0,15.0
